Epochs,Accuracy,F1-score,Loss,Categorical Accuracy,Precision,Recall,Conf Matrix,Classification Report,Precision (OOD),Recall (OOD),Conf Matrix (OOD),Classification Report (OOD)
700,0.5308641975308642,0.4498181996747309,1.300371527671814,0.4307692348957062,0.49222047793476364,0.5308641975308642,"[[14  0  0 17  5]
 [12  0  0 13  5]
 [12  0  8  0 10]
 [ 1  0  0 35  0]
 [ 1  0  0  0 29]]","{'0': {'precision': 0.35, 'recall': 0.3888888888888889, 'f1-score': 0.36842105263157887, 'support': 36.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 1.0, 'recall': 0.26666666666666666, 'f1-score': 0.4210526315789474, 'support': 30.0}, '3': {'precision': 0.5384615384615384, 'recall': 0.9722222222222222, 'f1-score': 0.693069306930693, 'support': 36.0}, '4': {'precision': 0.5918367346938775, 'recall': 0.9666666666666667, 'f1-score': 0.7341772151898733, 'support': 30.0}, 'accuracy': 0.5308641975308642, 'macro avg': {'precision': 0.4960596546310832, 'recall': 0.518888888888889, 'f1-score': 0.4433440412662185, 'support': 162.0}, 'weighted avg': {'precision': 0.49222047793476364, 'recall': 0.5308641975308642, 'f1-score': 0.4498181996747309, 'support': 162.0}}",0.3383333333333333,0.35333333333333333,"[[10  0  0  7 13]
 [11  0  0  9 10]
 [ 0  0  7  4 19]
 [ 8  0  0 10 12]
 [ 1  0  3  0 26]]","{'0': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1-score': 0.3333333333333333, 'support': 30.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.7, 'recall': 0.23333333333333334, 'f1-score': 0.35, 'support': 30.0}, '3': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1-score': 0.3333333333333333, 'support': 30.0}, '4': {'precision': 0.325, 'recall': 0.8666666666666667, 'f1-score': 0.4727272727272728, 'support': 30.0}, 'accuracy': 0.35333333333333333, 'macro avg': {'precision': 0.33833333333333326, 'recall': 0.35333333333333333, 'f1-score': 0.29787878787878785, 'support': 150.0}, 'weighted avg': {'precision': 0.3383333333333333, 'recall': 0.35333333333333333, 'f1-score': 0.2978787878787879, 'support': 150.0}}"
700,0.5925925925925926,0.5680286169125048,1.0880165100097656,0.5461538434028625,0.613868456523745,0.5925925925925926,"[[15  3  2 16  0]
 [12 15  0  3  0]
 [ 1  2 25  0  2]
 [ 2  0  0 34  0]
 [ 1 17  5  0  7]]","{'0': {'precision': 0.4838709677419355, 'recall': 0.4166666666666667, 'f1-score': 0.44776119402985076, 'support': 36.0}, '1': {'precision': 0.40540540540540543, 'recall': 0.5, 'f1-score': 0.4477611940298507, 'support': 30.0}, '2': {'precision': 0.78125, 'recall': 0.8333333333333334, 'f1-score': 0.8064516129032259, 'support': 30.0}, '3': {'precision': 0.6415094339622641, 'recall': 0.9444444444444444, 'f1-score': 0.7640449438202246, 'support': 36.0}, '4': {'precision': 0.7777777777777778, 'recall': 0.23333333333333334, 'f1-score': 0.35897435897435903, 'support': 30.0}, 'accuracy': 0.5925925925925926, 'macro avg': {'precision': 0.6179627169774766, 'recall': 0.5855555555555556, 'f1-score': 0.5649986607515023, 'support': 162.0}, 'weighted avg': {'precision': 0.613868456523745, 'recall': 0.5925925925925926, 'f1-score': 0.5680286169125048, 'support': 162.0}}",0.5269179894179894,0.4866666666666667,"[[17  8  0  1  4]
 [ 6 18  1  1  4]
 [ 9  2 17  0  2]
 [10  2  2 16  0]
 [ 6 12  7  0  5]]","{'0': {'precision': 0.3541666666666667, 'recall': 0.5666666666666667, 'f1-score': 0.4358974358974359, 'support': 30.0}, '1': {'precision': 0.42857142857142855, 'recall': 0.6, 'f1-score': 0.5, 'support': 30.0}, '2': {'precision': 0.6296296296296297, 'recall': 0.5666666666666667, 'f1-score': 0.5964912280701755, 'support': 30.0}, '3': {'precision': 0.8888888888888888, 'recall': 0.5333333333333333, 'f1-score': 0.6666666666666667, 'support': 30.0}, '4': {'precision': 0.3333333333333333, 'recall': 0.16666666666666666, 'f1-score': 0.2222222222222222, 'support': 30.0}, 'accuracy': 0.4866666666666667, 'macro avg': {'precision': 0.5269179894179895, 'recall': 0.48666666666666664, 'f1-score': 0.4842555105713001, 'support': 150.0}, 'weighted avg': {'precision': 0.5269179894179894, 'recall': 0.4866666666666667, 'f1-score': 0.48425551057130006, 'support': 150.0}}"
700,0.3950617283950617,0.2582374887165917,1.1172442436218262,0.3769230842590332,0.23688777123361202,0.3950617283950617,"[[ 1  1  2 31  1]
 [ 3  0 12  8  7]
 [ 0  0  0  0 30]
 [ 0  0  0 34  2]
 [ 0  0  1  0 29]]","{'0': {'precision': 0.25, 'recall': 0.027777777777777776, 'f1-score': 0.049999999999999996, 'support': 36.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.4657534246575342, 'recall': 0.9444444444444444, 'f1-score': 0.6238532110091743, 'support': 36.0}, '4': {'precision': 0.42028985507246375, 'recall': 0.9666666666666667, 'f1-score': 0.5858585858585859, 'support': 30.0}, 'accuracy': 0.3950617283950617, 'macro avg': {'precision': 0.2272086559459996, 'recall': 0.3877777777777778, 'f1-score': 0.251942359373552, 'support': 162.0}, 'weighted avg': {'precision': 0.23688777123361202, 'recall': 0.3950617283950617, 'f1-score': 0.2582374887165917, 'support': 162.0}}",0.20504339666901245,0.23333333333333334,"[[ 0  4  7  4 15]
 [ 2  2  8  2 16]
 [ 0  0  3  1 26]
 [ 1  2  6  5 16]
 [ 0  0  5  0 25]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '1': {'precision': 0.25, 'recall': 0.06666666666666667, 'f1-score': 0.10526315789473685, 'support': 30.0}, '2': {'precision': 0.10344827586206896, 'recall': 0.1, 'f1-score': 0.10169491525423728, 'support': 30.0}, '3': {'precision': 0.4166666666666667, 'recall': 0.16666666666666666, 'f1-score': 0.23809523809523808, 'support': 30.0}, '4': {'precision': 0.25510204081632654, 'recall': 0.8333333333333334, 'f1-score': 0.390625, 'support': 30.0}, 'accuracy': 0.23333333333333334, 'macro avg': {'precision': 0.20504339666901245, 'recall': 0.23333333333333334, 'f1-score': 0.16713566224884244, 'support': 150.0}, 'weighted avg': {'precision': 0.20504339666901245, 'recall': 0.23333333333333334, 'f1-score': 0.16713566224884244, 'support': 150.0}}"
750,0.3765432098765432,0.29799401608658277,1.2968456745147705,0.4692307710647583,0.46170712501357664,0.3765432098765432,"[[20 11  2  0  3]
 [ 4 14 10  0  2]
 [ 2  0  0  0 28]
 [25  7  0  1  3]
 [ 4  0  0  0 26]]","{'0': {'precision': 0.36363636363636365, 'recall': 0.5555555555555556, 'f1-score': 0.4395604395604396, 'support': 36.0}, '1': {'precision': 0.4375, 'recall': 0.4666666666666667, 'f1-score': 0.45161290322580644, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 1.0, 'recall': 0.027777777777777776, 'f1-score': 0.05405405405405406, 'support': 36.0}, '4': {'precision': 0.41935483870967744, 'recall': 0.8666666666666667, 'f1-score': 0.5652173913043478, 'support': 30.0}, 'accuracy': 0.3765432098765432, 'macro avg': {'precision': 0.44409824046920826, 'recall': 0.3833333333333333, 'f1-score': 0.30208895762892957, 'support': 162.0}, 'weighted avg': {'precision': 0.46170712501357664, 'recall': 0.3765432098765432, 'f1-score': 0.29799401608658277, 'support': 162.0}}",0.2560058922558922,0.32,"[[ 7  5 10  0  8]
 [ 6  9  9  0  6]
 [ 3  0  2  0 25]
 [16  1  1  0 12]
 [ 0  0  0  0 30]]","{'0': {'precision': 0.21875, 'recall': 0.23333333333333334, 'f1-score': 0.22580645161290322, 'support': 30.0}, '1': {'precision': 0.6, 'recall': 0.3, 'f1-score': 0.4, 'support': 30.0}, '2': {'precision': 0.09090909090909091, 'recall': 0.06666666666666667, 'f1-score': 0.07692307692307691, 'support': 30.0}, '3': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '4': {'precision': 0.37037037037037035, 'recall': 1.0, 'f1-score': 0.5405405405405406, 'support': 30.0}, 'accuracy': 0.32, 'macro avg': {'precision': 0.2560058922558922, 'recall': 0.32, 'f1-score': 0.24865401381530416, 'support': 150.0}, 'weighted avg': {'precision': 0.2560058922558922, 'recall': 0.32, 'f1-score': 0.24865401381530414, 'support': 150.0}}"
750,0.5,0.4594261488681548,1.1320436000823975,0.5461538434028625,0.5282536650695855,0.5,"[[10 12  1 12  1]
 [ 3 23  0  4  0]
 [ 0  4 26  0  0]
 [13  2  0 21  0]
 [ 0 26  3  0  1]]","{'0': {'precision': 0.38461538461538464, 'recall': 0.2777777777777778, 'f1-score': 0.3225806451612903, 'support': 36.0}, '1': {'precision': 0.34328358208955223, 'recall': 0.7666666666666667, 'f1-score': 0.4742268041237114, 'support': 30.0}, '2': {'precision': 0.8666666666666667, 'recall': 0.8666666666666667, 'f1-score': 0.8666666666666667, 'support': 30.0}, '3': {'precision': 0.5675675675675675, 'recall': 0.5833333333333334, 'f1-score': 0.5753424657534246, 'support': 36.0}, '4': {'precision': 0.5, 'recall': 0.03333333333333333, 'f1-score': 0.0625, 'support': 30.0}, 'accuracy': 0.5, 'macro avg': {'precision': 0.5324266401878341, 'recall': 0.5055555555555555, 'f1-score': 0.4602633163410186, 'support': 162.0}, 'weighted avg': {'precision': 0.5282536650695855, 'recall': 0.5, 'f1-score': 0.4594261488681548, 'support': 162.0}}",0.24217936945209673,0.37333333333333335,"[[ 0 29  0  1  0]
 [ 0 30  0  0  0]
 [ 0  4 26  0  0]
 [ 0 29  0  0  1]
 [ 0 29  1  0  0]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '1': {'precision': 0.24793388429752067, 'recall': 1.0, 'f1-score': 0.3973509933774834, 'support': 30.0}, '2': {'precision': 0.9629629629629629, 'recall': 0.8666666666666667, 'f1-score': 0.912280701754386, 'support': 30.0}, '3': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, 'accuracy': 0.37333333333333335, 'macro avg': {'precision': 0.2421793694520967, 'recall': 0.37333333333333335, 'f1-score': 0.26192633902637386, 'support': 150.0}, 'weighted avg': {'precision': 0.24217936945209673, 'recall': 0.37333333333333335, 'f1-score': 0.26192633902637386, 'support': 150.0}}"
750,0.5432098765432098,0.5188433952732702,1.2777255773544312,0.5769230723381042,0.5461904170974093,0.5432098765432098,"[[ 5 14  0 14  3]
 [ 1 20  0  8  1]
 [ 3  1 14  9  3]
 [ 3  4  0 27  2]
 [ 3  0  4  1 22]]","{'0': {'precision': 0.3333333333333333, 'recall': 0.1388888888888889, 'f1-score': 0.19607843137254902, 'support': 36.0}, '1': {'precision': 0.5128205128205128, 'recall': 0.6666666666666666, 'f1-score': 0.5797101449275363, 'support': 30.0}, '2': {'precision': 0.7777777777777778, 'recall': 0.4666666666666667, 'f1-score': 0.5833333333333334, 'support': 30.0}, '3': {'precision': 0.4576271186440678, 'recall': 0.75, 'f1-score': 0.5684210526315788, 'support': 36.0}, '4': {'precision': 0.7096774193548387, 'recall': 0.7333333333333333, 'f1-score': 0.7213114754098361, 'support': 30.0}, 'accuracy': 0.5432098765432098, 'macro avg': {'precision': 0.5582472323861062, 'recall': 0.5511111111111111, 'f1-score': 0.5297708875349667, 'support': 162.0}, 'weighted avg': {'precision': 0.5461904170974093, 'recall': 0.5432098765432098, 'f1-score': 0.5188433952732702, 'support': 162.0}}",0.41185205038863576,0.43333333333333335,"[[ 0 19  6  4  1]
 [ 0 15  6  8  1]
 [ 0  1 27  2  0]
 [ 0  6 12 12  0]
 [ 0  0 19  0 11]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '1': {'precision': 0.36585365853658536, 'recall': 0.5, 'f1-score': 0.4225352112676056, 'support': 30.0}, '2': {'precision': 0.38571428571428573, 'recall': 0.9, 'f1-score': 0.5399999999999999, 'support': 30.0}, '3': {'precision': 0.46153846153846156, 'recall': 0.4, 'f1-score': 0.42857142857142855, 'support': 30.0}, '4': {'precision': 0.8461538461538461, 'recall': 0.36666666666666664, 'f1-score': 0.5116279069767441, 'support': 30.0}, 'accuracy': 0.43333333333333335, 'macro avg': {'precision': 0.41185205038863576, 'recall': 0.4333333333333333, 'f1-score': 0.3805469093631556, 'support': 150.0}, 'weighted avg': {'precision': 0.41185205038863576, 'recall': 0.43333333333333335, 'f1-score': 0.38054690936315566, 'support': 150.0}}"
800,0.42592592592592593,0.3398920732728056,1.3640209436416626,0.4000000059604645,0.29428058544238156,0.42592592592592593,"[[25  0  1 10  0]
 [27  0  0  1  2]
 [ 5  0  0 20  5]
 [ 5  0  2 26  3]
 [ 7  0  1  4 18]]","{'0': {'precision': 0.36231884057971014, 'recall': 0.6944444444444444, 'f1-score': 0.47619047619047616, 'support': 36.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.4262295081967213, 'recall': 0.7222222222222222, 'f1-score': 0.5360824742268041, 'support': 36.0}, '4': {'precision': 0.6428571428571429, 'recall': 0.6, 'f1-score': 0.6206896551724138, 'support': 30.0}, 'accuracy': 0.42592592592592593, 'macro avg': {'precision': 0.2862810983267149, 'recall': 0.4033333333333333, 'f1-score': 0.3265925211179388, 'support': 162.0}, 'weighted avg': {'precision': 0.29428058544238156, 'recall': 0.42592592592592593, 'f1-score': 0.3398920732728056, 'support': 162.0}}",0.32027491408934705,0.28,"[[26  0  0  0  4]
 [26  0  0  0  4]
 [ 9  0  1  6 14]
 [22  0  0  0  8]
 [14  0  0  1 15]]","{'0': {'precision': 0.26804123711340205, 'recall': 0.8666666666666667, 'f1-score': 0.40944881889763785, 'support': 30.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '2': {'precision': 1.0, 'recall': 0.03333333333333333, 'f1-score': 0.06451612903225806, 'support': 30.0}, '3': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '4': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 30.0}, 'accuracy': 0.28, 'macro avg': {'precision': 0.32027491408934705, 'recall': 0.27999999999999997, 'f1-score': 0.17479298958597916, 'support': 150.0}, 'weighted avg': {'precision': 0.32027491408934705, 'recall': 0.28, 'f1-score': 0.1747929895859792, 'support': 150.0}}"
800,0.5,0.4005444320081803,1.0962588787078857,0.5153846144676208,0.44062316284538505,0.5,"[[ 0 13  0 23  0]
 [ 1 20  0  6  3]
 [ 0  0  3  0 27]
 [ 2  2  0 32  0]
 [ 0  1  1  2 26]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 36.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.6666666666666666, 'f1-score': 0.606060606060606, 'support': 30.0}, '2': {'precision': 0.75, 'recall': 0.1, 'f1-score': 0.17647058823529416, 'support': 30.0}, '3': {'precision': 0.5079365079365079, 'recall': 0.8888888888888888, 'f1-score': 0.6464646464646465, 'support': 36.0}, '4': {'precision': 0.4642857142857143, 'recall': 0.8666666666666667, 'f1-score': 0.6046511627906976, 'support': 30.0}, 'accuracy': 0.5, 'macro avg': {'precision': 0.45555555555555555, 'recall': 0.5044444444444445, 'f1-score': 0.40672940071024877, 'support': 162.0}, 'weighted avg': {'precision': 0.44062316284538505, 'recall': 0.5, 'f1-score': 0.4005444320081803, 'support': 162.0}}",0.18343629343629345,0.32666666666666666,"[[ 0 24  0  0  6]
 [ 0 24  0  0  6]
 [ 0  5  1  2 22]
 [ 0 18  0  0 12]
 [ 0  3  3  0 24]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '1': {'precision': 0.32432432432432434, 'recall': 0.8, 'f1-score': 0.46153846153846156, 'support': 30.0}, '2': {'precision': 0.25, 'recall': 0.03333333333333333, 'f1-score': 0.058823529411764705, 'support': 30.0}, '3': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '4': {'precision': 0.34285714285714286, 'recall': 0.8, 'f1-score': 0.48000000000000004, 'support': 30.0}, 'accuracy': 0.32666666666666666, 'macro avg': {'precision': 0.18343629343629345, 'recall': 0.32666666666666666, 'f1-score': 0.20007239819004527, 'support': 150.0}, 'weighted avg': {'precision': 0.18343629343629345, 'recall': 0.32666666666666666, 'f1-score': 0.20007239819004524, 'support': 150.0}}"
800,0.5802469135802469,0.5111202111202111,1.2013994455337524,0.4615384638309479,0.4917378917378918,0.5802469135802469,"[[14  4  0 17  1]
 [ 1 22  1  4  2]
 [ 0 15  0  0 15]
 [ 5  0  0 31  0]
 [ 0  3  0  0 27]]","{'0': {'precision': 0.7, 'recall': 0.3888888888888889, 'f1-score': 0.5, 'support': 36.0}, '1': {'precision': 0.5, 'recall': 0.7333333333333333, 'f1-score': 0.5945945945945945, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.5961538461538461, 'recall': 0.8611111111111112, 'f1-score': 0.7045454545454546, 'support': 36.0}, '4': {'precision': 0.6, 'recall': 0.9, 'f1-score': 0.7200000000000001, 'support': 30.0}, 'accuracy': 0.5802469135802469, 'macro avg': {'precision': 0.47923076923076924, 'recall': 0.5766666666666667, 'f1-score': 0.5038280098280098, 'support': 162.0}, 'weighted avg': {'precision': 0.4917378917378918, 'recall': 0.5802469135802469, 'f1-score': 0.5111202111202111, 'support': 162.0}}",0.19508130081300812,0.31333333333333335,"[[13 12  0  0  5]
 [11 12  0  1  6]
 [ 0 16  0  0 14]
 [17 12  0  0  1]
 [ 0  8  0  0 22]]","{'0': {'precision': 0.3170731707317073, 'recall': 0.43333333333333335, 'f1-score': 0.36619718309859156, 'support': 30.0}, '1': {'precision': 0.2, 'recall': 0.4, 'f1-score': 0.26666666666666666, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '4': {'precision': 0.4583333333333333, 'recall': 0.7333333333333333, 'f1-score': 0.5641025641025641, 'support': 30.0}, 'accuracy': 0.31333333333333335, 'macro avg': {'precision': 0.19508130081300812, 'recall': 0.31333333333333335, 'f1-score': 0.23939328277356448, 'support': 150.0}, 'weighted avg': {'precision': 0.19508130081300812, 'recall': 0.31333333333333335, 'f1-score': 0.23939328277356442, 'support': 150.0}}"
850,0.4444444444444444,0.402981111554646,1.1953552961349487,0.4615384638309479,0.4245722183736098,0.4444444444444444,"[[14  5  0 14  3]
 [15 13  0  2  0]
 [ 0  7 12 11  0]
 [ 2  0  0 33  1]
 [ 0 26  2  2  0]]","{'0': {'precision': 0.45161290322580644, 'recall': 0.3888888888888889, 'f1-score': 0.417910447761194, 'support': 36.0}, '1': {'precision': 0.2549019607843137, 'recall': 0.43333333333333335, 'f1-score': 0.32098765432098764, 'support': 30.0}, '2': {'precision': 0.8571428571428571, 'recall': 0.4, 'f1-score': 0.5454545454545455, 'support': 30.0}, '3': {'precision': 0.532258064516129, 'recall': 0.9166666666666666, 'f1-score': 0.673469387755102, 'support': 36.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, 'accuracy': 0.4444444444444444, 'macro avg': {'precision': 0.41918315713382126, 'recall': 0.42777777777777776, 'f1-score': 0.3915644070583658, 'support': 162.0}, 'weighted avg': {'precision': 0.4245722183736098, 'recall': 0.4444444444444444, 'f1-score': 0.402981111554646, 'support': 162.0}}",0.39802405808619007,0.30666666666666664,"[[12 18  0  0  0]
 [ 3 27  0  0  0]
 [ 4 12  1 12  1]
 [10 10  0  6  4]
 [ 2 27  0  1  0]]","{'0': {'precision': 0.3870967741935484, 'recall': 0.4, 'f1-score': 0.39344262295081966, 'support': 30.0}, '1': {'precision': 0.2872340425531915, 'recall': 0.9, 'f1-score': 0.43548387096774194, 'support': 30.0}, '2': {'precision': 1.0, 'recall': 0.03333333333333333, 'f1-score': 0.06451612903225806, 'support': 30.0}, '3': {'precision': 0.3157894736842105, 'recall': 0.2, 'f1-score': 0.24489795918367346, 'support': 30.0}, '4': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, 'accuracy': 0.30666666666666664, 'macro avg': {'precision': 0.3980240580861901, 'recall': 0.3066666666666667, 'f1-score': 0.22766811642689863, 'support': 150.0}, 'weighted avg': {'precision': 0.39802405808619007, 'recall': 0.30666666666666664, 'f1-score': 0.22766811642689863, 'support': 150.0}}"
850,0.5493827160493827,0.46323084448084445,1.192939043045044,0.5153846144676208,0.5236964415395788,0.5493827160493827,"[[ 7 13  0 16  0]
 [ 1 21  0  7  1]
 [ 0  6  0 16  8]
 [ 0  0  0 36  0]
 [ 0  5  0  0 25]]","{'0': {'precision': 0.875, 'recall': 0.19444444444444445, 'f1-score': 0.3181818181818182, 'support': 36.0}, '1': {'precision': 0.4666666666666667, 'recall': 0.7, 'f1-score': 0.56, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.48, 'recall': 1.0, 'f1-score': 0.6486486486486487, 'support': 36.0}, '4': {'precision': 0.7352941176470589, 'recall': 0.8333333333333334, 'f1-score': 0.78125, 'support': 30.0}, 'accuracy': 0.5493827160493827, 'macro avg': {'precision': 0.5113921568627451, 'recall': 0.5455555555555556, 'f1-score': 0.46161609336609344, 'support': 162.0}, 'weighted avg': {'precision': 0.5236964415395788, 'recall': 0.5493827160493827, 'f1-score': 0.46323084448084445, 'support': 162.0}}",0.230955216663234,0.38,"[[ 0 18  0  6  6]
 [ 0 23  0  1  6]
 [ 0  0  0 25  5]
 [ 5  3  0 10 12]
 [ 0  5  0  1 24]]","{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '1': {'precision': 0.46938775510204084, 'recall': 0.7666666666666667, 'f1-score': 0.5822784810126582, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.23255813953488372, 'recall': 0.3333333333333333, 'f1-score': 0.273972602739726, 'support': 30.0}, '4': {'precision': 0.4528301886792453, 'recall': 0.8, 'f1-score': 0.5783132530120482, 'support': 30.0}, 'accuracy': 0.38, 'macro avg': {'precision': 0.230955216663234, 'recall': 0.38, 'f1-score': 0.28691286735288646, 'support': 150.0}, 'weighted avg': {'precision': 0.230955216663234, 'recall': 0.38, 'f1-score': 0.28691286735288646, 'support': 150.0}}"
850,0.46296296296296297,0.3831786331786332,1.1861858367919922,0.4615384638309479,0.42441755730321973,0.46296296296296297,"[[10  0  0 26  0]
 [ 5  7  0 17  1]
 [ 0  0  0  0 30]
 [ 0  3  0 32  1]
 [ 4  0  0  0 26]]","{'0': {'precision': 0.5263157894736842, 'recall': 0.2777777777777778, 'f1-score': 0.36363636363636365, 'support': 36.0}, '1': {'precision': 0.7, 'recall': 0.23333333333333334, 'f1-score': 0.35, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.4266666666666667, 'recall': 0.8888888888888888, 'f1-score': 0.5765765765765766, 'support': 36.0}, '4': {'precision': 0.4482758620689655, 'recall': 0.8666666666666667, 'f1-score': 0.5909090909090909, 'support': 30.0}, 'accuracy': 0.46296296296296297, 'macro avg': {'precision': 0.4202516636418633, 'recall': 0.4533333333333333, 'f1-score': 0.3762244062244062, 'support': 162.0}, 'weighted avg': {'precision': 0.42441755730321973, 'recall': 0.46296296296296297, 'f1-score': 0.3831786331786332, 'support': 162.0}}",0.4842823731564126,0.46,"[[20  0  0  5  5]
 [ 4  1  0 18  7]
 [ 0  0  0  0 30]
 [11  0  0 18  1]
 [ 0  0  0  0 30]]","{'0': {'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 30.0}, '1': {'precision': 1.0, 'recall': 0.03333333333333333, 'f1-score': 0.06451612903225806, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.43902439024390244, 'recall': 0.6, 'f1-score': 0.5070422535211268, 'support': 30.0}, '4': {'precision': 0.410958904109589, 'recall': 1.0, 'f1-score': 0.5825242718446603, 'support': 30.0}, 'accuracy': 0.46, 'macro avg': {'precision': 0.4842823731564126, 'recall': 0.45999999999999996, 'f1-score': 0.35389345395653204, 'support': 150.0}, 'weighted avg': {'precision': 0.4842823731564126, 'recall': 0.46, 'f1-score': 0.3538934539565321, 'support': 150.0}}"
900,0.4876543209876543,0.4485712153607382,1.2605167627334595,0.446153849363327,0.43164870488219187,0.4876543209876543,"[[17  9  0 10  0]
 [12 15  0  2  1]
 [18  0  0  6  6]
 [ 5  0  0 29  2]
 [10  0  0  2 18]]","{'0': {'precision': 0.27419354838709675, 'recall': 0.4722222222222222, 'f1-score': 0.3469387755102041, 'support': 36.0}, '1': {'precision': 0.625, 'recall': 0.5, 'f1-score': 0.5555555555555556, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 0.5918367346938775, 'recall': 0.8055555555555556, 'f1-score': 0.6823529411764706, 'support': 36.0}, '4': {'precision': 0.6666666666666666, 'recall': 0.6, 'f1-score': 0.631578947368421, 'support': 30.0}, 'accuracy': 0.4876543209876543, 'macro avg': {'precision': 0.43153938994952823, 'recall': 0.47555555555555556, 'f1-score': 0.44328524392213026, 'support': 162.0}, 'weighted avg': {'precision': 0.43164870488219187, 'recall': 0.4876543209876543, 'f1-score': 0.4485712153607382, 'support': 162.0}}",0.3485477535647027,0.25333333333333335,"[[11  6  0  0 13]
 [13  7  0  0 10]
 [19  1  0  0 10]
 [ 7 11  0  3  9]
 [13  0  0  0 17]]","{'0': {'precision': 0.1746031746031746, 'recall': 0.36666666666666664, 'f1-score': 0.2365591397849462, 'support': 30.0}, '1': {'precision': 0.28, 'recall': 0.23333333333333334, 'f1-score': 0.2545454545454545, 'support': 30.0}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 30.0}, '3': {'precision': 1.0, 'recall': 0.1, 'f1-score': 0.18181818181818182, 'support': 30.0}, '4': {'precision': 0.288135593220339, 'recall': 0.5666666666666667, 'f1-score': 0.38202247191011235, 'support': 30.0}, 'accuracy': 0.25333333333333335, 'macro avg': {'precision': 0.34854775356470274, 'recall': 0.2533333333333333, 'f1-score': 0.21098904961173898, 'support': 150.0}, 'weighted avg': {'precision': 0.3485477535647027, 'recall': 0.25333333333333335, 'f1-score': 0.210989049611739, 'support': 150.0}}"
